ivfflat_probes,iterative_scan,ivfflat_max_probes,ann_limit,fts_limit,final_limit,exact_baseline_queries,ann_recall_at_5,ann_recall_at_10,ann_recall_at_20,latency_p50_ms,latency_p95_ms,latency_p99_ms,result_count_after_filters,status_distribution,index_used_normal_planner,index_used_forced
60,off,120,150,30,20,5,0.44,0.48,0.44,9.305,10.436,10.436,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,off,120,150,50,10,5,0.44,0.48,0.44,8.455,8.955,8.955,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,off,120,150,50,15,5,0.44,0.48,0.44,8.677,9.095,9.095,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,off,120,150,50,20,5,0.44,0.48,0.44,8.729,8.839,8.839,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,off,120,150,75,10,5,0.44,0.48,0.44,8.373,8.771,8.771,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,off,120,150,75,15,5,0.44,0.48,0.44,8.854,9.432,9.432,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,off,120,150,75,20,5,0.44,0.48,0.44,9.123,9.387,9.387,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,off,120,150,100,10,5,0.44,0.48,0.44,8.862,9.226,9.226,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,off,120,150,100,15,5,0.44,0.48,0.44,9.365,12.176,12.176,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,off,120,150,100,20,5,0.44,0.48,0.44,9.291,9.391,9.391,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,off,120,200,30,10,5,0.44,0.48,0.44,9.654,10.508,10.508,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,off,120,200,30,15,5,0.44,0.48,0.44,9.291,9.413,9.413,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,off,120,200,30,20,5,0.44,0.48,0.44,9.601,10.063,10.063,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,off,120,200,50,10,5,0.44,0.48,0.44,8.809,8.958,8.958,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,off,120,200,50,15,5,0.44,0.48,0.44,8.777,9.06,9.06,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,off,120,200,50,20,5,0.44,0.48,0.44,9.097,9.577,9.577,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,off,120,200,75,10,5,0.44,0.48,0.44,8.507,9.122,9.122,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,off,120,200,75,15,5,0.44,0.48,0.44,8.84,9.176,9.176,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,off,120,200,75,20,5,0.44,0.48,0.44,9.057,9.35,9.35,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,off,120,200,100,10,5,0.44,0.48,0.44,8.855,9.342,9.342,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,off,120,200,100,15,5,0.44,0.48,0.44,8.87,9.509,9.509,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,off,120,200,100,20,5,0.44,0.48,0.44,8.95,9.154,9.154,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,50,30,10,5,0.44,0.48,0.44,9.056,9.264,9.264,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,50,30,15,5,0.44,0.48,0.44,9.167,9.369,9.369,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,50,30,20,5,0.44,0.48,0.44,9.215,9.275,9.275,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,50,50,10,5,0.44,0.48,0.44,9.091,9.591,9.591,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,50,50,15,5,0.44,0.48,0.44,9.045,9.556,9.556,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,50,50,20,5,0.44,0.48,0.44,8.398,8.812,8.812,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,50,75,10,5,0.44,0.48,0.44,8.47,9.284,9.284,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,50,75,15,5,0.44,0.48,0.44,8.642,9.143,9.143,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,50,75,20,5,0.44,0.48,0.44,8.671,9.378,9.378,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,50,100,10,5,0.44,0.48,0.44,8.949,9.158,9.158,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,50,100,15,5,0.44,0.48,0.44,8.718,9.33,9.33,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,50,100,20,5,0.44,0.48,0.44,8.77,9.373,9.373,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,75,30,10,5,0.44,0.48,0.44,8.76,8.917,8.917,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,75,30,15,5,0.44,0.48,0.44,8.934,9.216,9.216,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,75,30,20,5,0.44,0.48,0.44,8.76,9.299,9.299,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,75,50,10,5,0.44,0.48,0.44,8.958,9.001,9.001,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,75,50,15,5,0.44,0.48,0.44,9.143,9.764,9.764,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,75,50,20,5,0.44,0.48,0.44,9.117,9.34,9.34,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,75,75,10,5,0.44,0.48,0.44,9.083,9.278,9.278,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,75,75,15,5,0.44,0.48,0.44,9.09,9.334,9.334,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,75,75,20,5,0.44,0.48,0.44,9.009,9.59,9.59,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,75,100,10,5,0.44,0.48,0.44,9.508,10.606,10.606,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,75,100,15,5,0.44,0.48,0.44,9.356,9.509,9.509,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,75,100,20,5,0.44,0.48,0.44,9.056,9.392,9.392,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,100,30,10,5,0.44,0.48,0.44,8.583,8.64,8.64,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,100,30,15,5,0.44,0.48,0.44,8.88,9.217,9.217,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,100,30,20,5,0.44,0.48,0.44,9.215,9.356,9.356,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,100,50,10,5,0.44,0.48,0.44,9.077,9.386,9.386,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,100,50,15,5,0.44,0.48,0.44,8.883,9.103,9.103,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,100,50,20,5,0.44,0.48,0.44,8.843,9.718,9.718,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,100,75,10,5,0.44,0.48,0.44,8.748,8.831,8.831,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,100,75,15,5,0.44,0.48,0.44,8.8,9.01,9.01,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,100,75,20,5,0.44,0.48,0.44,9.357,9.659,9.659,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,100,100,10,5,0.44,0.48,0.44,9.303,9.326,9.326,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,100,100,15,5,0.44,0.48,0.44,8.93,9.21,9.21,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,100,100,20,5,0.44,0.48,0.44,9.009,9.841,9.841,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,150,30,10,5,0.44,0.48,0.44,9.104,9.292,9.292,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,150,30,15,5,0.44,0.48,0.44,9.01,9.334,9.334,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,150,30,20,5,0.44,0.48,0.44,9.33,9.958,9.958,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,150,50,10,5,0.44,0.48,0.44,8.995,9.105,9.105,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,150,50,15,5,0.44,0.48,0.44,9.206,12.526,12.526,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,150,50,20,5,0.44,0.48,0.44,9.063,9.195,9.195,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,150,75,10,5,0.44,0.48,0.44,9.075,9.711,9.711,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,150,75,15,5,0.44,0.48,0.44,9.187,9.427,9.427,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,150,75,20,5,0.44,0.48,0.44,8.669,8.997,8.997,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,150,100,10,5,0.44,0.48,0.44,8.606,9.49,9.49,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,150,100,15,5,0.44,0.48,0.44,8.471,8.992,8.992,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,150,100,20,5,0.44,0.48,0.44,8.718,9.416,9.416,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,200,30,10,5,0.44,0.48,0.44,8.925,9.448,9.448,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,200,30,15,5,0.44,0.48,0.44,9.004,9.402,9.402,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,200,30,20,5,0.44,0.48,0.44,8.741,9.078,9.078,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,200,50,10,5,0.44,0.48,0.44,8.751,9.399,9.399,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,200,50,15,5,0.44,0.48,0.44,8.86,8.937,8.937,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,200,50,20,5,0.44,0.48,0.44,9.143,9.279,9.279,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,200,75,10,5,0.44,0.48,0.44,9.095,9.424,9.424,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,200,75,15,5,0.44,0.48,0.44,9.014,9.301,9.301,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,200,75,20,5,0.44,0.48,0.44,8.94,9.568,9.568,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,60,200,100,10,5,0.44,0.48,0.44,9.281,9.948,9.948,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,60,200,100,15,5,0.44,0.48,0.44,9.38,9.614,9.614,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,60,200,100,20,5,0.44,0.48,0.44,9.153,9.932,9.932,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,50,30,10,5,0.44,0.5,0.62,9.337,10.412,10.412,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,50,30,15,5,0.44,0.5,0.62,9.164,9.546,9.546,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,50,30,20,5,0.44,0.5,0.62,8.919,9.362,9.362,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,50,50,10,5,0.44,0.5,0.62,8.49,8.773,8.773,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,50,50,15,5,0.44,0.5,0.62,9.136,10.489,10.489,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,50,50,20,5,0.44,0.5,0.62,8.711,9.253,9.253,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,50,75,10,5,0.44,0.5,0.62,8.493,8.85,8.85,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,50,75,15,5,0.44,0.5,0.62,9.136,9.654,9.654,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,50,75,20,5,0.44,0.5,0.62,9.014,9.553,9.553,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,50,100,10,5,0.44,0.5,0.62,9.052,9.451,9.451,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,50,100,15,5,0.44,0.5,0.62,9.167,9.349,9.349,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,50,100,20,5,0.44,0.5,0.62,9.823,11.685,11.685,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,75,30,10,5,0.44,0.5,0.62,9.355,9.546,9.546,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,75,30,15,5,0.44,0.5,0.62,9.006,9.46,9.46,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,75,30,20,5,0.44,0.5,0.62,8.88,9.063,9.063,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,75,50,10,5,0.44,0.5,0.62,8.796,8.907,8.907,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,75,50,15,5,0.44,0.5,0.62,8.75,8.922,8.922,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,75,50,20,5,0.44,0.5,0.62,8.935,9.401,9.401,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,75,75,10,5,0.44,0.5,0.62,8.925,9.297,9.297,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,75,75,15,5,0.44,0.5,0.62,8.832,8.986,8.986,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,75,75,20,5,0.44,0.5,0.62,9.368,9.759,9.759,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,75,100,10,5,0.44,0.5,0.62,9.204,9.423,9.423,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,75,100,15,5,0.44,0.5,0.62,9.087,9.525,9.525,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,75,100,20,5,0.44,0.5,0.62,9.525,10.114,10.114,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,100,30,10,5,0.44,0.5,0.62,9.36,9.516,9.516,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,100,30,15,5,0.44,0.5,0.62,9.679,10.463,10.463,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,100,30,20,5,0.44,0.5,0.62,9.03,11.418,11.418,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,100,50,10,5,0.44,0.5,0.62,8.563,8.808,8.808,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,100,50,15,5,0.44,0.5,0.62,8.992,9.119,9.119,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,100,50,20,5,0.44,0.5,0.62,8.848,9.643,9.643,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,100,75,10,5,0.44,0.5,0.62,8.647,8.902,8.902,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,100,75,15,5,0.44,0.5,0.62,8.999,9.323,9.323,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,100,75,20,5,0.44,0.5,0.62,9.052,9.516,9.516,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,100,100,10,5,0.44,0.5,0.62,8.88,9.332,9.332,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,100,100,15,5,0.44,0.5,0.62,8.74,9.266,9.266,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,100,100,20,5,0.44,0.5,0.62,9.055,9.374,9.374,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,150,30,10,5,0.44,0.5,0.62,8.613,9.146,9.146,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,150,30,15,5,0.44,0.5,0.62,8.486,8.769,8.769,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,150,30,20,5,0.44,0.5,0.62,8.687,9.339,9.339,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,150,50,10,5,0.44,0.5,0.62,9.003,9.254,9.254,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,150,50,15,5,0.44,0.5,0.62,8.698,9.026,9.026,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,150,50,20,5,0.44,0.5,0.62,9.009,9.644,9.644,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,150,75,10,5,0.44,0.5,0.62,8.459,9.034,9.034,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,150,75,15,5,0.44,0.5,0.62,8.847,9.44,9.44,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,150,75,20,5,0.44,0.5,0.62,9.02,9.42,9.42,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,150,100,10,5,0.44,0.5,0.62,9.205,9.576,9.576,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,150,100,15,5,0.44,0.5,0.62,9.013,9.414,9.414,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,150,100,20,5,0.44,0.5,0.62,8.793,8.922,8.922,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,200,30,10,5,0.44,0.5,0.62,8.858,9.522,9.522,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,200,30,15,5,0.44,0.5,0.62,8.909,11.733,11.733,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,200,30,20,5,0.44,0.5,0.62,9.036,9.293,9.293,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,200,50,10,5,0.44,0.5,0.62,8.328,8.573,8.573,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,200,50,15,5,0.44,0.5,0.62,8.445,8.934,8.934,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,200,50,20,5,0.44,0.5,0.62,8.482,9.119,9.119,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,200,75,10,5,0.44,0.5,0.62,8.73,9.158,9.158,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,200,75,15,5,0.44,0.5,0.62,8.991,9.809,9.809,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,200,75,20,5,0.44,0.5,0.62,8.925,9.134,9.134,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
60,relaxed_order,120,200,100,10,5,0.44,0.5,0.62,9.309,9.768,9.768,50,"{""active"": 29, ""repealed"": 10, ""unknown"": 11}",False,True
60,relaxed_order,120,200,100,15,5,0.44,0.5,0.62,9.179,9.354,9.354,75,"{""active"": 38, ""repealed"": 18, ""unknown"": 19}",False,True
60,relaxed_order,120,200,100,20,5,0.44,0.5,0.62,9.033,9.49,9.49,100,"{""active"": 42, ""repealed"": 29, ""unknown"": 29}",False,True
